id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
1126,60,FV,85.0,10625,Pave,no,4,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,no,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1026.0,1026.0,GasA,5,1,SBrkr,1026,932,0,0.0,0.0,2,1,3,1,4,9,8,1,4,Attchd,3,3.0,936.0,3,3,2,154,210,0,0,0,0,0,no,no,0,7,2008,WD ,250000
2914,180,RM,21.0,1470,Pave,no,4,Lvl,4,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,no,0.0,3,3,CBlock,4,3,3,6,522.0,1,0.0,108.0,630.0,GasA,3,1,SBrkr,630,0,0,1.0,0.0,1,0,1,1,3,3,8,0,0,no,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,no,no,0,4,2006,WD ,73000
393,90,RL,60.0,9000,Pave,no,4,Lvl,4,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,no,0.0,3,3,CBlock,4,3,0,1,0.0,1,0.0,896.0,896.0,GasA,3,1,SBrkr,896,896,0,0.0,0.0,2,2,4,2,3,8,8,0,0,no,0,0.0,0.0,0,0,2,32,45,0,0,0,0,0,no,no,0,9,2009,WD ,136000
2405,120,RL,48.0,5911,Pave,no,4,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,278.0,5,3,PConc,5,3,0,6,472.0,1,0.0,1088.0,1560.0,GasA,5,1,SBrkr,1565,0,0,1.0,0.0,2,0,2,1,5,6,8,1,4,Attchd,2,2.0,556.0,3,3,2,196,56,0,0,0,0,0,no,no,0,3,2006,WD ,282500
67,20,RL,73.0,8987,Pave,no,4,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1595.0,1595.0,GasA,5,1,SBrkr,1595,0,0,0.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2,3.0,880.0,3,3,2,144,0,0,0,0,0,0,no,no,0,5,2010,WD ,221500
2227,20,RL,0.0,17871,Pave,no,2,Lvl,4,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,no,0.0,3,3,PConc,4,3,0,1,0.0,1,0.0,1680.0,1680.0,GasA,4,1,SBrkr,1680,0,0,0.0,0.0,2,0,4,1,4,7,8,0,0,Attchd,1,2.0,628.0,3,3,2,152,0,0,0,0,0,0,no,no,0,6,2007,WD ,170000
669,20,RL,77.0,11500,Pave,no,3,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,4,1967,1967,Gable,CompShg,HdBoard,HdBoard,no,0.0,2,3,CBlock,3,2,0,4,872.0,3,60.0,108.0,1040.0,GasA,4,1,SBrkr,1040,0,0,1.0,0.0,1,0,3,1,3,6,7,1,1,Attchd,2,2.0,480.0,3,3,2,0,0,156,0,0,0,0,MnPrv,no,0,5,2009,WD ,163000
1772,60,RL,65.0,12257,Pave,no,3,Lvl,4,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,4,3,PConc,4,3,3,2,56.0,5,64.0,1198.0,1318.0,GasA,5,1,SBrkr,1328,1203,0,0.0,0.0,2,1,4,1,4,9,8,1,3,Attchd,2,3.0,752.0,3,3,2,222,98,0,0,0,0,0,no,no,0,11,2007,WD ,290000
1775,60,RL,82.0,9044,Pave,no,3,Lvl,4,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,526.0,4,4,PConc,4,3,0,6,1225.0,1,0.0,100.0,1325.0,GasA,5,1,SBrkr,1335,1203,0,0.0,0.0,2,1,4,1,4,8,8,1,3,Attchd,2,3.0,933.0,3,3,2,198,92,0,0,0,0,0,no,no,0,5,2007,WD ,330000
403,160,RM,21.0,1680,Pave,no,4,Lvl,4,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,3,3,CBlock,3,3,0,4,254.0,1,0.0,229.0,483.0,GasA,3,1,SBrkr,483,504,0,1.0,0.0,1,1,2,1,3,5,8,0,0,Detchd,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,no,no,0,7,2009,WD ,111000
2792,60,RL,45.0,9468,Pave,no,2,Lvl,4,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,3,3,PConc,4,3,1,6,639.0,1,0.0,201.0,840.0,GasA,5,1,SBrkr,840,915,0,1.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,2,2.0,530.0,3,3,2,176,73,0,0,0,0,0,no,no,0,8,2006,WD ,214000
1247,20,RL,102.0,9373,Pave,no,3,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,84.0,3,3,CBlock,3,3,0,3,500.0,2,196.0,456.0,1152.0,GasA,3,1,SBrkr,1152,0,0,0.0,0.0,1,1,3,1,3,6,8,0,0,Detchd,1,2.0,636.0,3,3,2,0,0,0,0,0,0,0,no,no,0,5,2008,WD ,137500
384,60,FV,70.0,7000,Pave,no,4,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,CemntBd,CmentBd,no,0.0,4,3,PConc,4,3,1,6,622.0,1,0.0,304.0,926.0,GasA,5,1,SBrkr,1016,868,0,1.0,0.0,2,1,3,1,5,7,8,1,5,Attchd,2,2.0,581.0,3,3,2,0,35,0,0,0,0,0,no,no,0,6,2009,WD ,240900
91,60,RL,107.0,10186,Pave,no,3,Lvl,4,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,no,0.0,4,3,PConc,4,3,0,6,674.0,1,0.0,76.0,750.0,GasA,5,1,SBrkr,1061,862,0,1.0,0.0,2,1,3,1,4,8,8,1,3,Attchd,2,2.0,564.0,3,3,2,240,39,0,0,0,0,0,no,no,0,6,2010,WD ,190000
863,20,RL,90.0,11664,Pave,no,4,Lvl,4,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,3,6,1234.0,1,0.0,335.0,1569.0,GasA,5,1,SBrkr,1611,0,0,1.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2,3.0,1231.0,3,3,2,262,93,0,0,0,0,0,no,no,0,9,2009,WD ,250000
1857,20,RL,90.0,10768,Pave,no,3,Lvl,4,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,no,0.0,4,4,CBlock,4,3,2,5,1157.0,1,0.0,280.0,1437.0,GasA,3,1,SBrkr,1437,0,0,1.0,0.0,2,0,3,1,4,6,8,1,2,Attchd,2,2.0,528.0,3,3,2,0,21,0,0,180,0,0,no,no,0,7,2007,WD ,218000
1870,60,RL,78.0,10530,Pave,no,4,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,194.0,4,3,PConc,4,3,0,6,819.0,1,0.0,329.0,1148.0,GasA,5,1,SBrkr,1091,984,0,1.0,0.0,2,1,3,1,4,8,8,1,4,Attchd,1,2.0,473.0,3,3,2,235,86,0,0,0,0,0,no,no,0,8,2007,WD ,255000
2318,20,RL,50.0,14859,Pave,no,3,HLS,4,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1670.0,1670.0,GasA,5,1,SBrkr,1670,0,0,0.0,0.0,2,0,3,1,4,7,8,1,4,Attchd,2,3.0,690.0,3,3,2,144,60,0,0,0,0,0,no,no,0,8,2006,New,240000
2100,20,RL,93.0,10481,Pave,no,3,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,no,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,2140.0,2140.0,GasA,5,1,SBrkr,2140,0,0,0.0,0.0,2,1,3,1,4,8,8,0,0,Attchd,3,3.0,894.0,3,3,2,136,32,0,0,0,0,0,no,no,0,6,2007,New,360000
1213,80,RL,85.0,9350,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,no,0.0,3,4,PConc,3,3,2,5,633.0,1,0.0,586.0,1219.0,GasA,4,1,SBrkr,1265,0,0,0.0,1.0,2,0,3,1,4,6,8,1,4,Attchd,2,2.0,502.0,3,3,2,0,92,0,96,0,0,0,MnPrv,no,0,10,2008,WD ,179900
2046,50,RL,138.0,18030,Pave,no,3,Bnk,4,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,3,CBlock,3,3,0,3,152.0,4,469.0,977.0,1598.0,GasA,3,1,SBrkr,1636,971,479,0.0,0.0,3,0,3,1,5,12,4,1,4,no,0,0.0,0.0,0,0,2,122,0,0,0,0,0,0,MnPrv,no,0,3,2007,WD ,200500
710,50,RM,50.0,5925,Pave,no,4,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,no,0.0,3,3,BrkTil,3,3,0,1,0.0,1,0.0,600.0,600.0,Grav,2,0,SBrkr,600,368,0,0.0,0.0,1,0,2,1,3,6,8,0,0,no,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,GdWo,no,0,5,2009,WD ,37900
2268,20,RL,0.0,6718,Pave,no,3,Lvl,4,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,86.0,4,3,PConc,5,3,1,6,250.0,1,0.0,1017.0,1267.0,GasA,5,1,SBrkr,1312,0,0,0.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,1,2.0,471.0,3,3,2,256,28,0,0,0,0,0,no,no,0,1,2007,WD ,180500
816,90,RL,0.0,11855,Pave,no,4,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,3,3,PConc,5,3,0,6,820.0,1,0.0,348.0,1168.0,GasA,5,1,SBrkr,1168,1619,0,2.0,0.0,4,2,6,2,3,8,8,2,3,BuiltIn,3,4.0,820.0,3,3,2,312,0,0,0,0,0,0,no,no,0,10,2009,WD ,269500
1616,60,RL,0.0,12394,Pave,no,3,Lvl,4,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,847.0,847.0,GasA,5,1,SBrkr,847,886,0,0.0,0.0,2,1,3,1,4,7,8,1,4,BuiltIn,3,2.0,433.0,3,3,2,100,48,0,0,0,0,0,no,no,0,10,2007,WD ,225000
2233,50,RM,50.0,7000,Pave,no,4,Lvl,4,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,BrkTil,3,3,0,5,375.0,1,0.0,345.0,720.0,GasA,4,1,FuseA,720,495,0,0.0,0.0,1,0,3,1,4,6,8,0,0,Detchd,3,2.0,720.0,3,3,2,0,0,30,0,0,0,0,MnPrv,no,0,5,2007,WD ,141000
439,20,RL,87.0,10367,Pave,no,3,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,284.0,5,3,PConc,5,3,1,6,1015.0,1,0.0,724.0,1739.0,GasA,5,1,SBrkr,1743,0,0,1.0,0.0,2,0,3,1,5,8,8,1,4,Attchd,2,3.0,927.0,3,3,2,168,45,0,0,0,0,0,no,no,0,6,2009,ConLI,335000
260,20,RL,38.0,15240,Pave,no,3,Lvl,4,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1977,2004,Gable,CompShg,CemntBd,CmentBd,no,0.0,4,4,CBlock,4,3,0,6,198.0,3,688.0,140.0,1026.0,GasA,5,1,SBrkr,1026,0,0,1.0,0.0,1,1,3,1,3,5,8,0,0,Attchd,1,1.0,308.0,3,3,2,316,85,0,0,0,0,0,MnPrv,no,0,6,2010,WD ,150000
2523,20,RL,68.0,50271,Pave,no,3,Low,4,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd_Shng,no,0.0,4,3,CBlock,5,3,2,6,1810.0,1,0.0,32.0,1842.0,GasA,4,1,SBrkr,1842,0,0,2.0,0.0,0,1,0,1,4,5,8,1,4,Attchd,3,3.0,894.0,3,3,2,857,72,0,0,0,0,0,no,no,0,11,2006,WD ,385000
627,60,RL,85.0,13600,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,0,4,454.0,1,0.0,314.0,768.0,GasA,3,1,SBrkr,1186,800,0,0.0,0.0,2,1,3,1,3,7,8,3,2,Attchd,1,2.0,486.0,3,3,2,0,42,0,0,189,0,0,no,no,0,10,2009,WD ,205000
251,20,RL,64.0,6762,Pave,no,4,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,24.0,4,3,PConc,4,3,3,6,686.0,1,0.0,501.0,1187.0,GasA,5,1,SBrkr,1208,0,0,1.0,0.0,2,0,2,1,4,6,8,0,0,Attchd,2,2.0,632.0,3,3,2,105,61,0,0,0,0,0,no,no,0,2,2010,WD ,206000
2163,20,RL,63.0,8500,Pave,no,4,Lvl,4,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1422.0,1422.0,GasA,5,1,SBrkr,1422,0,0,0.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2,2.0,626.0,3,3,2,192,60,0,0,0,0,0,no,no,0,11,2007,WD ,179600
2819,20,RL,67.0,8877,Pave,no,4,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,CBlock,2,2,0,2,836.0,1,0.0,0.0,836.0,GasA,3,1,FuseF,1220,0,0,0.0,0.0,1,0,2,1,3,6,8,0,0,Detchd,1,2.0,396.0,3,3,2,0,0,0,0,0,0,0,no,no,0,4,2006,COD,102000
1025,20,RL,0.0,15611,Pave,no,3,Lvl,4,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,no,0.0,3,3,PConc,4,3,3,5,767.0,2,93.0,266.0,1126.0,GasA,3,1,SBrkr,1126,0,0,0.0,1.0,2,0,3,1,5,6,8,0,0,Attchd,2,2.0,540.0,3,3,2,180,0,0,0,0,0,0,no,no,0,3,2008,WD ,175000
2592,20,RL,70.0,13300,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,2001,Hip,CompShg,Wd_Sdng,VinylSd,no,0.0,3,3,CBlock,3,3,0,3,494.0,1,0.0,521.0,1015.0,GasA,4,1,SBrkr,1384,0,0,1.0,0.0,1,0,2,1,3,6,7,0,0,Attchd,1,2.0,896.0,3,3,2,75,0,0,323,0,0,0,no,Shed,400,6,2006,WD ,159000
1491,20,RL,65.0,6500,Pave,no,4,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,3,3,CBlock,3,5,0,4,1033.0,1,0.0,94.0,1127.0,GasA,3,1,SBrkr,1127,0,0,0.0,1.0,1,1,3,1,3,6,8,1,1,Detchd,1,2.0,480.0,3,3,2,0,0,138,0,0,0,0,no,no,0,5,2008,WD ,135000
2742,50,RL,75.0,9525,Pave,no,4,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,CBlock,3,2,0,3,444.0,1,0.0,550.0,994.0,GasA,4,1,SBrkr,1216,639,0,0.0,0.0,2,0,4,1,3,7,8,0,0,Attchd,1,1.0,325.0,3,3,2,182,0,0,0,0,0,0,no,no,0,10,2006,WD ,136900
2497,20,RL,65.0,6993,Pave,no,4,Lvl,4,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,no,0.0,3,3,CBlock,3,3,0,4,465.0,1,0.0,447.0,912.0,GasA,3,1,SBrkr,1236,0,0,0.0,0.0,1,0,3,1,3,6,8,1,3,Attchd,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,no,no,0,6,2006,WD ,135000
495,60,RL,82.0,9430,Pave,no,4,Lvl,4,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,4,3,PConc,4,3,1,6,1163.0,1,0.0,89.0,1252.0,GasA,5,1,SBrkr,1268,1097,0,1.0,0.0,2,1,3,1,4,8,8,1,4,Attchd,2,3.0,856.0,3,3,2,0,128,0,0,180,0,0,no,no,0,7,2009,WD ,337000
2528,60,RL,0.0,11029,Pave,no,3,Lvl,4,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,3,3,CBlock,3,3,1,4,619.0,1,0.0,435.0,1054.0,GasA,3,1,SBrkr,1512,1142,0,1.0,0.0,2,1,4,1,4,9,8,1,4,Attchd,1,2.0,619.0,3,3,2,0,65,0,0,222,0,0,no,no,0,8,2006,WD ,250000
1033,60,RL,0.0,14311,Pave,no,3,Lvl,4,FR3,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,402.0,4,3,PConc,4,3,0,6,1023.0,1,0.0,213.0,1236.0,GasA,5,1,SBrkr,1236,1104,0,1.0,0.0,2,1,4,1,4,9,8,1,4,Attchd,2,3.0,787.0,3,3,2,192,180,218,0,0,0,0,GdPrv,no,0,6,2008,WD ,306000
764,90,RL,60.0,10800,Pave,no,4,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,no,0.0,3,4,CBlock,4,4,2,6,1200.0,1,0.0,0.0,1200.0,GasA,3,1,SBrkr,1200,0,0,3.0,0.0,3,0,3,1,3,5,8,0,0,no,0,0.0,0.0,0,0,2,120,0,0,0,0,0,0,no,no,0,3,2009,WD ,179000
1165,160,FV,34.0,3604,Pave,Pave,4,Lvl,4,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,689.0,689.0,GasA,5,1,SBrkr,703,689,0,0.0,0.0,2,0,2,1,4,5,8,0,0,Detchd,1,2.0,540.0,3,3,2,0,102,0,0,0,0,0,no,no,0,2,2008,WD ,146000
2037,50,RM,60.0,10320,Pave,Grvl,4,Lvl,4,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,3,CBlock,3,2,0,2,375.0,1,0.0,763.0,1138.0,GasA,4,1,SBrkr,1138,1042,0,0.0,0.0,1,1,3,1,3,7,8,1,4,Detchd,1,2.0,720.0,3,3,0,0,0,170,0,0,0,0,no,no,0,5,2007,WD ,161000
113,20,RL,0.0,10603,Pave,no,3,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,3,3,PConc,3,3,1,5,1200.0,1,0.0,410.0,1610.0,GasA,4,1,SBrkr,1610,0,0,1.0,0.0,2,0,3,1,4,6,8,2,3,Attchd,2,2.0,480.0,3,3,2,168,68,0,0,0,0,0,no,no,0,2,2010,WD ,205000
1572,120,RL,42.0,4084,Pave,no,3,Lvl,4,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,4,3,CBlock,4,3,3,6,893.0,1,0.0,384.0,1277.0,GasA,4,1,SBrkr,1501,0,0,1.0,0.0,2,0,2,1,4,6,8,1,3,Attchd,3,2.0,512.0,3,3,2,240,0,0,0,0,0,0,no,no,0,7,2008,WD ,241500
2052,20,RL,61.0,7943,Pave,no,4,Lvl,4,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkCmn,192.0,3,2,CBlock,3,3,1,3,903.0,1,0.0,126.0,1029.0,GasA,4,1,SBrkr,1029,0,0,1.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1,1.0,261.0,3,3,2,64,0,39,0,0,0,0,no,no,0,4,2007,WD ,118500
2702,80,RL,92.0,6930,Pave,no,3,Lvl,4,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd_Sdng,ImStucc,BrkFace,120.0,3,3,CBlock,3,3,3,4,300.0,3,294.0,468.0,1062.0,GasA,5,1,FuseF,1352,0,0,0.0,1.0,1,0,3,1,4,6,6,0,0,BuiltIn,1,1.0,288.0,3,3,2,168,0,294,0,0,0,0,no,no,0,7,2006,WD ,130000
1981,30,RM,60.0,7200,Pave,no,4,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1940,1950,Gable,CompShg,VinylSd,VinylSd,Stone,279.0,3,3,CBlock,3,3,0,1,0.0,1,0.0,808.0,808.0,GasA,5,1,SBrkr,1072,0,0,0.0,0.0,1,0,2,1,3,5,8,2,4,Detchd,1,2.0,379.0,3,3,2,0,0,0,0,0,0,0,no,no,0,5,2007,WD ,130000
2335,60,RL,82.0,16052,Pave,no,3,Lvl,4,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,734.0,5,3,PConc,5,3,0,6,1206.0,1,0.0,644.0,1850.0,GasA,5,1,SBrkr,1850,848,0,1.0,0.0,2,1,4,1,5,11,8,1,4,Attchd,2,3.0,736.0,3,3,2,250,0,0,0,0,0,0,no,no,0,7,2006,New,535000
563,20,RL,65.0,7150,Pave,no,4,Lvl,4,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,3,3,CBlock,3,3,0,2,140.0,4,590.0,182.0,912.0,GasA,4,1,SBrkr,912,0,0,0.0,1.0,1,0,3,1,3,6,8,0,0,Attchd,1,1.0,252.0,3,3,2,0,0,0,0,0,0,0,no,no,0,10,2009,WD ,123000
1502,90,RL,65.0,6012,Pave,no,4,Lvl,4,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,no,0.0,3,2,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,0,SBrkr,1152,0,0,0.0,0.0,2,0,2,2,3,6,8,0,0,no,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,no,no,0,6,2008,WD ,82000
1310,75,RM,53.0,5350,Pave,no,4,Lvl,4,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd_Sdng,Wd_Shng,no,0.0,3,3,BrkTil,3,3,0,4,116.0,1,0.0,508.0,624.0,GasA,5,1,SBrkr,730,720,0,0.0,0.0,1,0,3,1,3,7,8,0,0,Detchd,1,1.0,288.0,3,3,2,0,192,0,0,0,0,0,MnPrv,no,0,3,2008,WD ,132000
2598,30,RL,60.0,5400,Pave,no,4,Lvl,4,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,3,BrkTil,3,3,0,1,0.0,1,0.0,1073.0,1073.0,GasA,5,1,SBrkr,1073,0,0,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1,1.0,326.0,3,3,2,0,0,112,0,0,0,0,no,no,0,12,2006,WD ,108480
2715,20,RL,0.0,9535,Pave,no,3,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,3,3,CBlock,3,3,0,4,194.0,2,982.0,0.0,1176.0,GasA,3,1,SBrkr,1458,0,0,1.0,0.0,1,1,3,1,3,7,8,1,3,Attchd,1,2.0,512.0,3,3,2,284,0,0,0,0,0,0,MnPrv,no,0,7,2006,WD ,165000
1810,20,RL,65.0,7441,Pave,no,3,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1461.0,1461.0,GasA,5,1,SBrkr,1486,0,0,0.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2,2.0,566.0,3,3,2,0,32,0,0,0,0,0,no,no,0,6,2007,WD ,181000
